company_name,description,sectors,regions,backed,index_team,founders,ticker_symbol,company_profile_url,company_url,image_url,featured_content_urls,source_url,scraped_at
OZON.ru,"Russia’s leading digital retailer, Ozon.ru covers bases from entertainment to software and fashion to logistics. With 50% of Russians now online, the company is growing fast across its divisions which include Sapato, O-Courier and Ozon.travel.",Retail,Europe,,Giuseppe Zocco,Alexander Shulgin,NASDAQ: OZON,https://www.indexventures.com/companies/ozonru/,http://ozon.ru,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/ozon-holdings-announces-150-million-investment-from-sistema-and-mts-to-support/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Parallel,"Parallel is a software solution that builds AI agents to automate administrative tasks in hospitals. Using Large Language Models and Computer Use Agents, Parallel leverages medical data to streamline operations and improve quality of care.",AI/ML; Healthcare,,,Julia Andre,Chris Rydhal; Paul Lafforgue,,https://www.indexventures.com/companies/parallel/,http://beparallel.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Parallel Web Systems,Web Search Infrastructure for AIs,AI/ML,North America,backed by Index; backed at Seed,Shardul Shah,Parag Agrawal,,https://www.indexventures.com/companies/parallel-web-systems/,https://parallel.ai/,https://www.indexventures.com/media/images/Parag-Headshot_1_-_Edi.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/parallels-100m-series-a/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Patreon,"Harkening back to old-school patronage, Patreon enables fans and sponsors to support artists and creators. Patrons pledge to support artists and creators on a reoccurring basis for each work created, empowering a new generation of creators the ability to make a living off of their passions.",Entertainment,North America,,Danny Rimer,Jack Conte; Sam Yam,,https://www.indexventures.com/companies/patreon/,http://patreon.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/index-creator-summit-why-is-everyone-talking-about-creators/; https://www.indexventures.com/perspectives/relationship/patreon/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Pave,Make smarter compensation decisions,Talent,,,Martin Mignot,Matt Schulman,,https://www.indexventures.com/companies/pave/,http://pave.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/pave-is-demystifying-compensation-for-the-worlds-workforce/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Peanut,Peanut is the first social network for women to build strong ties from the moment they consider motherhood - enabling women at similar life stages to connect.,Media,Europe,backed at Seed; backed at Seed (all),Hannah Seal,Michelle Kennedy,,https://www.indexventures.com/companies/peanut/,http://peanut-app.io,https://www.indexventures.com/media/images/Michelle_Kennedy_2.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/peanut-leading-social-network-motherhood-announces-5m-funding-led-index-and-launches-community-women-trying-conceive/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Pentaho,"Pentaho is delivering the future of business analytics. Pentaho's open source heritage drives our continued innovation in a modern, integrated, embeddable platform built for the future of analytics, including diverse and big data requirements.",Data,North America,,,Quentin Gallivan; Richard Daley,Hitachi Data Systems,https://www.indexventures.com/companies/pentaho/,http://pentaho.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/investing-in-the-enterprise-in-2015/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Peoplevox,"Peoplevox is the leading provider of software-as-a-service warehouse management for e-commerce. Peoplevox recognises that the warehouse software and systems that have served traditional warehouses and retail are not built for the demands of current-day e-commerce fulfilment. Its technology enables the fastest growing e-commerce companies to scale their e-commerce operations and provides end-to-end visibility of the online buying process, allowing consumers real-time visibility of their purchases.",Business Applications,Europe,,Dominique Vidal,Jonathan Bellwood,Descartes,https://www.indexventures.com/companies/peoplevox/,http://peoplevox.co.uk,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Pepper,The eCommerce Platform for Food Distributors,Business Applications,,,,Bowie Cheung,,https://www.indexventures.com/companies/pepper/,http://www.usepepper.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/the-next-step-of-the-restaurant-industrys-ecommerce-moment/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Persona,Automate your identity verification process throughout the customer lifecycle — from collecting information to making decisions — all in one place.,Security,North America,,Nina Achadjian,Rick Song; Charles Yeh,,https://www.indexventures.com/companies/persona/,https://withpersona.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/the-identity-layer-of-the-internet-is-getting-a-makeover-our-50m-series-b-investment-into-persona/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Personio,"Personio is the HR operating system that lets HR managers store, process, and manage all employee data through one holistic solution.",Business Applications; Talent,Europe,,Martin Mignot,Hanno Renner; Arseniy Vershinin; Roman Schumacher,,https://www.indexventures.com/companies/personio/,http://personio.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/personio-raises-200m-in-second-series-e-to-drive-expansion-and-further-its-vision-for-hr-software/; https://www.indexventures.com/perspectives/relationship/personio/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Phaidra,"The AI-powered virtual plant operator that helps mission-critical facilities like data centers improve energy efficiency, plant stability, and sustainability.",AI/ML,,,Martin Mignot,Jim Gao; Katie Hoffman; Vedavyas Panneershelvam,,https://www.indexventures.com/companies/phaidra/,https://www.phaidra.ai/,https://www.indexventures.com/media/images/Founders_pic_in_Barcel.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/compute-is-king-our-investment-in-phaidra/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
PhotoBox,"The PhotoBox Group is Europe’s leading personalised digital photo service and gifts provider, through its flagship branded retail channels PhotoBox, Moonpig, StickyGram and PaperShaker.",Retail,Europe,,Neil Rimer,Graham Hobson; Mark Chapman,,https://www.indexventures.com/companies/photobox/,http://photobox.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/exponent-private-equity-electra-partners-announce-the-proposed-acquisition-of/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Physical Intelligence,Physical Intelligence is bringing general-purpose AI into the physical world.,AI/ML,,,Nina Achadjian; Eryk Dobrushkin,Karol Hausman; Brian Ichter; Chelsea Finn; Lachlan Groom; Sergey Levine,,https://www.indexventures.com/companies/physical-intelligence/,https://www.pi.website/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Pilot,"Pilot puts premium bookkeeping within reach of every business. We’re building a reliable, time saving, bookkeeping solution that recognizes the individual strengths of both software and people — and then brings them together.",Business Applications,North America,backed at Seed,,Waseem Daher; Jeff Arnold; Jessica McKellar,,https://www.indexventures.com/companies/pilot/,http://pilot.com,https://www.indexventures.com/media/images/series_b_fon.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/from-necessary-evil-to-trusted-advisor-pilot-transforms-the-back-office/; https://www.indexventures.com/perspectives/relationship/pilot/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Piñata Farms,None,Entertainment,North America,,,Carlos Adame; Colin Carrier,,https://www.indexventures.com/companies/pinata-farms/,https://www.pinatafarm.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Pitch,"Pitch, a software technology company started in January 2018 in Berlin, is building a new platform for presentations and content collaboration for individuals and teams.",Business Applications; Future Of Work,Europe,,Neil Rimer,Christian Reber; Adam Renklint; Charlette Prevot; Eric Labod; Jan Martin; Marvin Labod; Misha Karpenko,,https://www.indexventures.com/companies/pitch/,http://pitch.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/quora-qa-session-with-sarah-cannon/; https://www.indexventures.com/perspectives/relationship/pitch/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Plaid,The easiest way for users to connect their bank accounts to an app.,Fintech,North America,backed by Index,Martin Mignot,Zach Perret,,https://www.indexventures.com/companies/plaid/,http://plaid.com,https://www.indexventures.com/media/images/_dsc1296-2.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/how-plaid-built-talent-vortex/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Plain,The API-first customer support platform,,,,Georgia Stevenson,Matt Vagni; Simon Rohrbach,,https://www.indexventures.com/companies/plaincom/,https://plain.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/plain-raises-15m-series-a-to-build-the-future-of-collaborative-b2b-support/; https://www.indexventures.com/perspectives/relationship/plaincom/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Playfish,"Playfish, a pioneering developer and publisher of free games for social platforms, was acquired by Electronic Arts in 2009.",Entertainment,Europe,,,,NASDAQ:EA,https://www.indexventures.com/companies/playfish/,http://playfish.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/hunting-godzilla-why-games-is-the-most-misunderstood-sector-in-tech/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
PointFive,Expose unseen cloud waste and ensure ongoing cost efficiency. All on a single platform.,Business Applications,,,Juriaan Duizendstraal,Alon Arvatz; Amir Hozez; Gal Ben-David,,https://www.indexventures.com/companies/pointfive/,https://www.pointfive.co/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/pointfive-secures-20m-in-series-a-funding-to-accelerate-cloud-cost-management-with-multi-cloud-support/; https://www.indexventures.com/perspectives/relationship/pointfive/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
